Date_Time,CO_sensor,RH
2005-01-02 08:00:00,954.0,73.1
2005-01-02 09:00:00,960.0,68.2
2005-01-02 10:00:00,1016.0,65.8
2005-01-02 11:00:00,1139.0,56.6
2005-01-02 12:00:00,1130.0,51.2
2005-01-02 13:00:00,1237.0,44.9
2005-01-02 14:00:00,1159.0,41.7
2005-01-02 15:00:00,1124.0,41.3
2005-01-02 16:00:00,1312.0,43.1
2005-01-02 17:00:00,1246.0,53.3
2005-01-02 18:00:00,1232.0,54.6
2005-01-02 19:00:00,1286.0,54.8
2005-01-02 20:00:00,1347.0,58.2
2005-01-05 01:00:00,1135.0,69.5
2005-01-05 02:00:00,1188.0,70.9
2005-01-05 03:00:00,1242.0,72.1
2005-01-05 04:00:00,1219.0,72.1
2005-01-05 05:00:00,1187.0,72.7
2005-01-05 06:00:00,1225.0,71.7
2005-01-05 07:00:00,1333.0,70.6
2005-01-05 08:00:00,1489.0,69.0
2005-01-05 09:00:00,1596.0,67.5
2005-01-05 10:00:00,1585.0,65.8
2005-01-05 11:00:00,1674.0,61.9
2005-01-05 12:00:00,1741.0,60.1
2005-01-05 13:00:00,1680.0,62.4
2005-01-05 14:00:00,1295.0,61.2
2005-01-05 15:00:00,1288.0,59.6
2005-01-05 16:00:00,1281.0,60.0
2005-01-05 17:00:00,1310.0,62.6
2005-01-05 18:00:00,1276.0,64.0
2005-01-05 19:00:00,1312.0,64.5
2005-01-05 20:00:00,1332.0,64.7
2005-01-05 21:00:00,1248.0,65.3
2005-01-05 22:00:00,1182.0,64.5
2005-01-05 23:00:00,1059.0,62.3
2005-01-06 00:00:00,1056.0,63.7
2005-01-06 01:00:00,1064.0,64.6
2005-01-06 02:00:00,1059.0,63.8
2005-01-06 03:00:00,991.0,62.7
2005-01-06 04:00:00,950.0,64.6
2005-01-06 05:00:00,1005.0,69.5
2005-01-06 06:00:00,939.0,62.6
2005-01-06 07:00:00,961.0,62.7
2005-01-06 08:00:00,1017.0,66.6
2005-01-06 09:00:00,1108.0,70.2
2005-01-06 10:00:00,1122.0,61.0
2005-01-06 11:00:00,1099.0,52.2
2005-01-06 12:00:00,1124.0,54.0
2005-01-06 13:00:00,1186.0,51.5
2005-01-06 14:00:00,1096.0,50.8
2005-01-06 15:00:00,1120.0,51.9
2005-01-06 16:00:00,1185.0,53.0
2005-01-06 17:00:00,1173.0,54.8
2005-01-06 18:00:00,1221.0,57.5
2005-01-06 19:00:00,1330.0,60.1
2005-01-06 20:00:00,1325.0,63.0
2005-01-06 21:00:00,1195.0,65.4
2005-01-06 22:00:00,1150.0,67.5
2005-01-06 23:00:00,1145.0,72.0
2005-01-07 00:00:00,1041.0,70.9
2005-01-07 01:00:00,1032.0,70.7
2005-01-07 02:00:00,1010.0,75.0
2005-01-07 03:00:00,951.0,75.1
2005-01-07 04:00:00,944.0,77.3
2005-01-07 05:00:00,862.0,74.4
2005-01-07 06:00:00,909.0,75.0
2005-01-07 07:00:00,965.0,76.3
2005-01-07 08:00:00,1102.0,78.5
2005-01-07 09:00:00,1226.0,77.4
2005-01-07 10:00:00,1132.0,73.8
2005-01-07 11:00:00,1183.0,61.5
2005-01-07 12:00:00,1211.0,58.1
2005-01-07 13:00:00,1253.0,62.3
2005-01-07 14:00:00,1311.0,62.0
2005-01-07 15:00:00,1341.0,57.7
2005-01-07 16:00:00,1432.0,56.2
2005-01-07 17:00:00,1404.0,65.3
2005-01-07 18:00:00,1493.0,74.6
2005-01-07 19:00:00,1478.0,78.5
2005-01-07 20:00:00,1411.0,80.0
2005-01-07 21:00:00,1387.0,83.8
2005-01-07 22:00:00,1306.0,83.5
2005-01-07 23:00:00,1232.0,81.3
2005-01-08 00:00:00,1277.0,82.6
2005-01-08 01:00:00,1063.0,76.3
2005-01-08 02:00:00,991.0,73.6
2005-01-08 03:00:00,989.0,72.3
2005-01-08 04:00:00,972.0,69.3
2005-01-08 05:00:00,973.0,71.7
2005-01-08 06:00:00,985.0,71.9
2005-01-08 07:00:00,1020.0,68.0
2005-01-08 08:00:00,1192.0,77.1
2005-01-08 09:00:00,1325.0,77.9
2005-01-08 10:00:00,1219.0,66.7
2005-01-08 11:00:00,1195.0,54.1
2005-01-08 12:00:00,1230.0,49.4
2005-01-08 13:00:00,1312.0,50.9
2005-01-08 14:00:00,1387.0,55.9
2005-01-08 15:00:00,1375.0,59.0
2005-01-08 16:00:00,1532.0,59.0
2005-01-08 17:00:00,1531.0,61.9
2005-01-08 18:00:00,1479.0,63.6
2005-01-08 19:00:00,1521.0,65.8
2005-01-08 20:00:00,1616.0,65.2
2005-01-08 21:00:00,1371.0,63.6
2005-01-08 22:00:00,1198.0,62.6
2005-01-08 23:00:00,1102.0,59.6
2005-01-09 00:00:00,1120.0,61.4
2005-01-09 01:00:00,1093.0,63.4
2005-01-09 02:00:00,1112.0,64.2
2005-01-09 03:00:00,986.0,62.2
2005-01-09 04:00:00,934.0,61.1
2005-01-09 05:00:00,919.0,63.8
2005-01-09 06:00:00,929.0,67.3
2005-01-09 07:00:00,919.0,64.2
2005-01-09 08:00:00,944.0,63.4
2005-01-09 09:00:00,943.0,60.5
2005-01-09 10:00:00,1036.0,60.4
2005-01-09 11:00:00,1168.0,59.7
2005-01-09 12:00:00,1232.0,56.2
2005-01-09 13:00:00,1236.0,50.9
2005-01-09 14:00:00,1278.0,52.4
2005-01-09 15:00:00,1369.0,53.2
2005-01-09 16:00:00,1182.0,52.8
2005-01-09 17:00:00,1210.0,54.4
2005-01-09 18:00:00,1316.0,55.3
2005-01-09 19:00:00,1221.0,54.7
2005-01-09 20:00:00,1260.0,56.6
2005-01-09 21:00:00,1231.0,58.2
2005-01-09 22:00:00,1115.0,59.2
2005-01-09 23:00:00,1180.0,60.4
2005-01-10 00:00:00,1174.0,63.6
2005-01-10 01:00:00,1178.0,68.7
2005-01-10 02:00:00,1052.0,69.9
2005-01-10 03:00:00,998.0,71.2
2005-01-10 04:00:00,960.0,70.4
2005-01-10 05:00:00,958.0,72.5
2005-01-10 06:00:00,989.0,70.3
2005-01-10 07:00:00,1162.0,73.3
2005-01-10 08:00:00,1523.0,71.8
2005-01-10 09:00:00,1511.0,70.2
2005-01-10 10:00:00,1420.0,71.8
2005-01-10 11:00:00,1413.0,70.3
2005-01-10 12:00:00,1335.0,67.0
2005-01-10 13:00:00,1451.0,65.4
2005-01-10 14:00:00,1410.0,63.8
2005-01-10 15:00:00,1429.0,65.9
2005-01-10 16:00:00,1409.0,65.9
2005-01-10 17:00:00,1372.0,66.0
2005-01-10 18:00:00,1366.0,66.4
2005-01-10 19:00:00,1365.0,66.4
2005-01-10 20:00:00,1385.0,68.1
2005-01-10 21:00:00,1361.0,69.1
2005-01-10 22:00:00,1312.0,70.0
2005-01-10 23:00:00,1177.0,69.9
2005-01-11 00:00:00,1205.0,71.9
2005-01-11 01:00:00,1114.0,66.8
2005-01-11 02:00:00,1047.0,69.5
2005-01-11 03:00:00,982.0,65.7
2005-01-11 04:00:00,992.0,70.6
2005-01-11 05:00:00,977.0,68.0
2005-01-11 06:00:00,1047.0,69.2
2005-01-11 07:00:00,1126.0,69.8
2005-01-11 08:00:00,1474.0,67.6
2005-01-11 09:00:00,1526.0,65.1
2005-01-11 10:00:00,1386.0,62.5
2005-01-11 11:00:00,1392.0,59.9
2005-01-11 12:00:00,1363.0,57.9
2005-01-11 13:00:00,1331.0,56.4
2005-01-11 14:00:00,1401.0,56.3
2005-01-11 15:00:00,1374.0,57.9
2005-01-11 16:00:00,1436.0,58.9
2005-01-11 17:00:00,1386.0,59.7
2005-01-11 18:00:00,1419.0,61.2
2005-01-11 19:00:00,1428.0,61.8
2005-01-11 20:00:00,1508.0,61.5
2005-01-11 21:00:00,1438.0,63.9
2005-01-11 22:00:00,1415.0,67.4
2005-01-11 23:00:00,1433.0,69.0
2005-01-12 00:00:00,1208.0,66.6
2005-01-12 01:00:00,1280.0,69.6
2005-01-12 02:00:00,1174.0,70.3
2005-01-12 03:00:00,1022.0,68.2
2005-01-12 04:00:00,1002.0,71.3
2005-01-12 05:00:00,1018.0,74.8
2005-01-12 06:00:00,1095.0,78.5
2005-01-12 07:00:00,1182.0,79.4
2005-01-12 08:00:00,1478.0,79.4
2005-01-12 09:00:00,1515.0,76.5
2005-01-12 10:00:00,1488.0,73.3
2005-01-12 11:00:00,1383.0,65.5
2005-01-12 12:00:00,1383.0,60.9
2005-01-12 13:00:00,1337.0,52.3
2005-01-12 14:00:00,1243.0,49.6
2005-01-12 15:00:00,1304.0,48.8
2005-01-12 16:00:00,1284.0,48.9
2005-01-12 17:00:00,1303.0,54.0
2005-01-12 18:00:00,1461.0,56.3
2005-01-12 19:00:00,1517.0,57.8
2005-01-12 20:00:00,1526.0,62.9
2005-01-12 21:00:00,1495.0,67.5
2005-01-12 22:00:00,1333.0,70.9
2005-01-12 23:00:00,1216.0,73.2
2005-01-13 00:00:00,1232.0,75.0
2005-01-13 01:00:00,1181.0,76.9
2005-01-13 02:00:00,1042.0,75.9
2005-01-13 03:00:00,1027.0,80.7
2005-01-13 04:00:00,915.0,82.1
2005-01-13 05:00:00,891.0,77.3
2005-01-13 06:00:00,937.0,79.7
2005-01-13 07:00:00,1086.0,76.8
2005-01-13 08:00:00,1326.0,74.9
2005-01-13 09:00:00,1469.0,73.2
2005-01-13 10:00:00,1321.0,70.1
2005-01-13 11:00:00,1396.0,62.7
2005-01-13 12:00:00,1270.0,58.5
2005-01-13 13:00:00,1189.0,54.1
2005-01-13 14:00:00,1227.0,54.3
2005-01-13 15:00:00,1266.0,56.3
2005-01-13 16:00:00,1277.0,57.8
2005-01-13 17:00:00,1438.0,63.0
2005-01-13 18:00:00,1523.0,68.0
2005-01-13 19:00:00,1384.0,69.5
2005-01-13 20:00:00,1283.0,67.1
2005-01-13 21:00:00,1304.0,71.3
2005-01-13 22:00:00,1126.0,71.0
2005-01-13 23:00:00,1141.0,73.4
2005-01-14 00:00:00,1183.0,73.0
2005-01-14 01:00:00,1090.0,73.9
2005-01-14 02:00:00,1032.0,73.5
2005-01-14 03:00:00,940.0,75.0
2005-01-14 04:00:00,981.0,81.3
2005-01-14 05:00:00,1104.0,82.9
2005-01-14 06:00:00,989.0,80.4
2005-01-14 07:00:00,1079.0,79.3
2005-01-14 08:00:00,1472.0,74.8
2005-01-14 09:00:00,1313.0,75.2
2005-01-14 10:00:00,1363.0,71.9
2005-01-14 11:00:00,1347.0,67.1
2005-01-14 12:00:00,1240.0,63.6
2005-01-14 13:00:00,1280.0,60.9
2005-01-14 14:00:00,1210.0,60.1
2005-01-14 15:00:00,1216.0,56.9
2005-01-14 16:00:00,1320.0,59.1
2005-01-14 17:00:00,1477.0,66.3
2005-01-14 18:00:00,1500.0,74.9
2005-01-14 19:00:00,1512.0,77.1
2005-01-14 20:00:00,1496.0,75.0
2005-01-14 21:00:00,1360.0,75.2
2005-01-14 22:00:00,1024.0,69.7
2005-01-14 23:00:00,1094.0,74.4
2005-01-15 00:00:00,1111.0,74.9
2005-01-15 01:00:00,1097.0,80.1
2005-01-15 02:00:00,1051.0,79.4
2005-01-15 03:00:00,979.0,82.6
2005-01-15 04:00:00,978.0,86.6
2005-01-15 05:00:00,902.0,81.4
2005-01-15 06:00:00,957.0,77.0
2005-01-15 07:00:00,973.0,80.8
2005-01-15 08:00:00,1074.0,80.3
2005-01-15 09:00:00,1115.0,78.5
2005-01-15 10:00:00,1136.0,76.6
2005-01-15 11:00:00,1128.0,72.3
2005-01-15 12:00:00,1196.0,64.4
2005-01-15 13:00:00,1267.0,60.8
2005-01-15 14:00:00,1355.0,55.3
2005-01-15 15:00:00,1194.0,46.3
2005-01-15 16:00:00,1188.0,47.0
2005-01-15 17:00:00,1279.0,55.1
2005-01-15 18:00:00,1361.0,66.3
2005-01-15 19:00:00,1474.0,69.9
2005-01-15 20:00:00,1235.0,65.3
2005-01-15 21:00:00,1289.0,67.6
2005-01-15 22:00:00,1124.0,66.4
2005-01-15 23:00:00,1231.0,70.0
2005-01-16 00:00:00,1289.0,67.8
2005-01-16 01:00:00,1166.0,67.1
2005-01-16 02:00:00,1062.0,65.5
2005-01-16 03:00:00,1028.0,69.5
2005-01-16 04:00:00,1003.0,68.9
2005-01-16 05:00:00,929.0,62.7
2005-01-16 06:00:00,951.0,62.3
2005-01-16 07:00:00,1011.0,67.1
2005-01-16 08:00:00,939.0,54.5
2005-01-16 09:00:00,946.0,50.3
2005-01-16 10:00:00,841.0,39.5
2005-01-16 11:00:00,850.0,34.4
2005-01-16 12:00:00,831.0,33.4
2005-01-16 13:00:00,866.0,30.8
2005-01-16 14:00:00,819.0,32.0
2005-01-16 15:00:00,833.0,32.5
2005-01-16 16:00:00,877.0,33.0
2005-01-16 17:00:00,892.0,35.0
2005-01-16 18:00:00,899.0,40.9
2005-01-16 19:00:00,1008.0,38.5
2005-01-16 20:00:00,1013.0,37.9
2005-01-16 21:00:00,912.0,39.0
2005-01-16 22:00:00,907.0,41.5
2005-01-16 23:00:00,953.0,42.6
2005-01-17 00:00:00,916.0,44.2
2005-01-17 01:00:00,894.0,46.0
2005-01-17 02:00:00,895.0,53.1
2005-01-17 03:00:00,845.0,54.3
2005-01-17 04:00:00,837.0,55.8
2005-01-17 05:00:00,795.0,58.6
2005-01-17 06:00:00,874.0,56.0
2005-01-17 07:00:00,920.0,55.4
2005-01-17 08:00:00,1257.0,63.3
2005-01-17 09:00:00,1222.0,60.2
2005-01-17 10:00:00,1196.0,52.1
2005-01-17 11:00:00,1214.0,40.5
2005-01-17 12:00:00,1149.0,34.7
2005-01-17 13:00:00,1166.0,33.3
2005-01-17 14:00:00,1170.0,32.6
2005-01-17 15:00:00,1176.0,28.3
2005-01-17 16:00:00,1147.0,24.5
2005-01-17 17:00:00,1294.0,28.7
2005-01-17 18:00:00,1683.0,39.3
2005-01-17 19:00:00,1615.0,48.1
2005-01-17 20:00:00,1256.0,50.6
2005-01-17 21:00:00,1205.0,53.3
2005-01-17 22:00:00,1087.0,55.0
2005-01-17 23:00:00,1092.0,58.1
2005-01-18 00:00:00,1039.0,60.9
2005-01-18 01:00:00,1001.0,60.2
2005-01-18 02:00:00,925.0,58.8
2005-01-18 03:00:00,880.0,57.7
2005-01-18 04:00:00,873.0,53.8
2005-01-18 05:00:00,880.0,59.7
2005-01-18 06:00:00,950.0,57.1
2005-01-18 07:00:00,1039.0,58.5
2005-01-18 08:00:00,1284.0,57.3
2005-01-18 09:00:00,1350.0,56.8
2005-01-18 10:00:00,1476.0,52.9
2005-01-18 11:00:00,1342.0,54.9
2005-01-18 12:00:00,1488.0,64.3
2005-01-18 13:00:00,1557.0,66.1
2005-01-18 14:00:00,1610.0,69.3
2005-01-18 15:00:00,1583.0,75.5
2005-01-18 16:00:00,1620.0,76.2
2005-01-18 17:00:00,1605.0,77.4
2005-01-18 18:00:00,1604.0,79.6
2005-01-18 19:00:00,1582.0,83.0
2005-01-18 20:00:00,1523.0,82.9
2005-01-18 21:00:00,1172.0,74.0
2005-01-18 22:00:00,1021.0,71.8
2005-01-18 23:00:00,1125.0,81.9
2005-01-19 00:00:00,1197.0,83.8
2005-01-19 01:00:00,1174.0,81.0
2005-01-19 02:00:00,1106.0,79.8
2005-01-19 03:00:00,873.0,76.4
2005-01-19 04:00:00,828.0,75.7
2005-01-19 05:00:00,830.0,78.9
2005-01-19 06:00:00,840.0,75.0
2005-01-19 07:00:00,909.0,69.5
2005-01-19 08:00:00,1098.0,64.9
2005-01-19 09:00:00,1036.0,65.4
2005-01-19 10:00:00,912.0,67.4
2005-01-19 11:00:00,873.0,75.9
2005-01-19 12:00:00,889.0,73.0
2005-01-19 13:00:00,965.0,63.3
2005-01-19 14:00:00,1009.0,55.0
2005-01-19 15:00:00,918.0,53.6
2005-01-19 16:00:00,920.0,55.0
2005-01-19 17:00:00,923.0,55.1
2005-01-19 18:00:00,1021.0,54.4
2005-01-19 19:00:00,998.0,53.6
2005-01-19 20:00:00,1061.0,50.4
2005-01-19 21:00:00,1016.0,49.8
2005-01-19 22:00:00,859.0,52.1
2005-01-19 23:00:00,945.0,50.9
2005-01-20 00:00:00,937.0,51.1
2005-01-20 01:00:00,876.0,51.5
2005-01-20 02:00:00,831.0,51.9
2005-01-20 03:00:00,828.0,53.1
2005-01-20 04:00:00,810.0,54.2
2005-01-20 05:00:00,822.0,56.0
2005-01-20 06:00:00,898.0,57.6
2005-01-20 07:00:00,909.0,55.3
2005-01-20 08:00:00,1256.0,56.3
2005-01-20 09:00:00,1298.0,53.5
2005-01-20 10:00:00,1326.0,50.5
2005-01-20 11:00:00,1139.0,37.1
2005-01-20 12:00:00,1135.0,32.3
2005-01-20 13:00:00,1117.0,28.9
2005-01-20 14:00:00,1094.0,25.4
2005-01-20 15:00:00,982.0,20.8
2005-01-20 16:00:00,1107.0,23.5
2005-01-20 17:00:00,1290.0,28.1
2005-01-20 18:00:00,1445.0,37.5
2005-01-20 19:00:00,1357.0,42.3
2005-01-20 20:00:00,1248.0,44.0
2005-01-20 21:00:00,1220.0,48.3
2005-01-20 22:00:00,1137.0,49.9
2005-01-20 23:00:00,1102.0,52.8
2005-01-21 00:00:00,1082.0,52.2
2005-01-21 01:00:00,1053.0,56.4
2005-01-21 02:00:00,1003.0,57.4
2005-01-21 03:00:00,1019.0,62.1
2005-01-21 04:00:00,1071.0,65.9
2005-01-21 05:00:00,1118.0,66.5
2005-01-21 06:00:00,1206.0,65.8
2005-01-21 07:00:00,1256.0,63.9
2005-01-21 08:00:00,1501.0,62.2
2005-01-21 09:00:00,1578.0,60.0
2005-01-21 10:00:00,1427.0,58.5
2005-01-21 11:00:00,1440.0,54.5
2005-01-21 12:00:00,1522.0,53.1
2005-01-21 13:00:00,1517.0,51.4
2005-01-21 14:00:00,1300.0,46.9
2005-01-21 15:00:00,1401.0,48.0
2005-01-21 16:00:00,1551.0,51.5
2005-01-21 17:00:00,1411.0,51.2
2005-01-21 18:00:00,1434.0,55.3
2005-01-21 19:00:00,1489.0,56.5
2005-01-21 20:00:00,1835.0,64.4
2005-01-21 21:00:00,1804.0,69.1
2005-01-21 22:00:00,1579.0,71.0
2005-01-21 23:00:00,1508.0,73.8
2005-01-22 00:00:00,1535.0,76.8
2005-01-22 01:00:00,1395.0,76.7
2005-01-22 02:00:00,1392.0,77.3
2005-01-22 03:00:00,1326.0,78.7
2005-01-22 04:00:00,1297.0,77.8
2005-01-22 05:00:00,1331.0,80.5
2005-01-22 06:00:00,1288.0,81.4
2005-01-22 07:00:00,1322.0,80.4
2005-01-22 08:00:00,1390.0,78.8
2005-01-22 09:00:00,1443.0,76.9
2005-01-22 10:00:00,1496.0,67.7
2005-01-22 11:00:00,1439.0,59.8
2005-01-22 12:00:00,1432.0,52.0
2005-01-22 13:00:00,1398.0,50.2
2005-01-22 14:00:00,1380.0,49.9
2005-01-22 15:00:00,1022.0,33.8
2005-01-22 16:00:00,973.0,29.3
2005-01-22 17:00:00,951.0,25.7
2005-01-22 18:00:00,987.0,27.2
2005-01-22 19:00:00,1100.0,28.7
2005-01-22 20:00:00,1064.0,25.7
2005-01-22 21:00:00,1316.0,31.9
2005-01-22 22:00:00,1262.0,36.5
2005-01-22 23:00:00,1259.0,36.8
2005-01-23 00:00:00,1166.0,36.0
2005-01-23 01:00:00,1066.0,39.9
2005-01-23 02:00:00,1051.0,44.3
2005-01-23 03:00:00,992.0,46.6
2005-01-23 04:00:00,969.0,50.8
2005-01-23 05:00:00,862.0,45.1
2005-01-23 06:00:00,859.0,53.3
2005-01-23 07:00:00,849.0,51.0
2005-01-23 08:00:00,879.0,54.1
2005-01-23 09:00:00,956.0,53.5
2005-01-23 10:00:00,1039.0,47.5
2005-01-23 11:00:00,1066.0,43.4
2005-01-23 12:00:00,1124.0,42.8
2005-01-23 13:00:00,1160.0,41.6
2005-01-23 14:00:00,1110.0,41.2
2005-01-23 15:00:00,1138.0,41.3
2005-01-23 16:00:00,1095.0,49.1
2005-01-23 17:00:00,1045.0,66.0
2005-01-23 18:00:00,1078.0,75.1
2005-01-23 19:00:00,1169.0,77.6
2005-01-23 20:00:00,1174.0,78.2
2005-01-23 21:00:00,1075.0,68.1
2005-01-23 22:00:00,1044.0,74.4
2005-01-23 23:00:00,1110.0,72.3
2005-01-24 00:00:00,1086.0,72.7
2005-01-24 01:00:00,1092.0,76.5
2005-01-24 02:00:00,1127.0,80.4
2005-01-24 03:00:00,881.0,59.0
2005-01-24 04:00:00,831.0,59.5
2005-01-24 05:00:00,791.0,51.3
2005-01-24 06:00:00,836.0,47.2
2005-01-24 07:00:00,907.0,47.9
2005-01-24 08:00:00,1174.0,49.8
2005-01-24 09:00:00,1094.0,52.8
2005-01-24 10:00:00,992.0,46.7
2005-01-24 11:00:00,955.0,40.6
2005-01-24 12:00:00,959.0,35.4
2005-01-24 13:00:00,981.0,37.2
2005-01-24 14:00:00,947.0,34.9
2005-01-24 15:00:00,1023.0,33.1
2005-01-24 16:00:00,1009.0,34.2
2005-01-24 17:00:00,1007.0,38.1
2005-01-24 18:00:00,1054.0,39.7
2005-01-24 19:00:00,1018.0,42.2
2005-01-24 20:00:00,976.0,42.5
2005-01-24 21:00:00,872.0,43.2
2005-01-24 22:00:00,805.0,41.7
2005-01-24 23:00:00,800.0,42.6
2005-01-25 00:00:00,785.0,41.8
2005-01-25 01:00:00,757.0,41.5
2005-01-25 02:00:00,751.0,42.4
2005-01-25 03:00:00,766.0,52.0
2005-01-25 04:00:00,759.0,51.6
2005-01-25 05:00:00,758.0,56.3
2005-01-25 06:00:00,761.0,58.1
2005-01-25 07:00:00,762.0,47.3
2005-01-25 08:00:00,869.0,45.9
2005-01-25 09:00:00,938.0,50.1
2005-01-25 10:00:00,951.0,62.7
2005-01-25 11:00:00,892.0,51.4
2005-01-25 12:00:00,876.0,44.1
2005-01-25 13:00:00,872.0,44.5
2005-01-25 14:00:00,893.0,48.6
2005-01-25 15:00:00,879.0,51.0
2005-01-25 16:00:00,896.0,50.1
2005-01-25 17:00:00,909.0,50.4
2005-01-25 18:00:00,958.0,56.4
2005-01-25 19:00:00,984.0,56.7
2005-01-25 20:00:00,991.0,57.0
2005-01-25 21:00:00,881.0,60.3
2005-01-25 22:00:00,853.0,52.5
2005-01-25 23:00:00,804.0,50.6
2005-01-26 00:00:00,788.0,47.7
2005-01-26 01:00:00,788.0,47.8
2005-01-26 02:00:00,763.0,50.9
2005-01-26 03:00:00,771.0,57.7
2005-01-26 04:00:00,747.0,52.8
2005-01-26 05:00:00,744.0,53.9
2005-01-26 06:00:00,774.0,54.4
2005-01-26 07:00:00,800.0,49.0
2005-01-26 08:00:00,896.0,50.2
2005-01-26 09:00:00,913.0,47.5
2005-01-26 10:00:00,871.0,49.4
2005-01-26 11:00:00,872.0,48.4
2005-01-26 12:00:00,858.0,50.0
2005-01-26 13:00:00,876.0,49.7
2005-01-26 14:00:00,900.0,45.3
2005-01-26 15:00:00,864.0,42.4
2005-01-26 16:00:00,902.0,43.1
2005-01-26 17:00:00,916.0,49.7
2005-01-26 18:00:00,1004.0,43.0
2005-01-26 19:00:00,1024.0,44.4
2005-01-26 20:00:00,1011.0,47.9
2005-01-26 21:00:00,1006.0,50.8
2005-01-26 22:00:00,913.0,54.8
2005-01-26 23:00:00,905.0,56.8
2005-01-27 00:00:00,872.0,46.8
2005-01-27 01:00:00,843.0,42.0
2005-01-27 02:00:00,863.0,42.1
2005-01-27 03:00:00,791.0,39.7
2005-01-27 04:00:00,769.0,42.2
2005-01-27 05:00:00,778.0,45.9
2005-01-27 06:00:00,801.0,42.5
2005-01-27 07:00:00,827.0,38.1
2005-01-27 08:00:00,1038.0,39.4
2005-01-27 09:00:00,1040.0,41.9
2005-01-27 10:00:00,980.0,40.2
2005-01-27 11:00:00,912.0,38.4
2005-01-27 12:00:00,887.0,40.2
2005-01-27 13:00:00,922.0,41.2
2005-01-27 14:00:00,928.0,36.8
2005-01-27 15:00:00,921.0,35.0
2005-01-27 16:00:00,905.0,33.5
2005-01-27 17:00:00,906.0,32.4
2005-01-27 18:00:00,981.0,33.9
2005-01-27 19:00:00,1053.0,36.1
2005-01-27 20:00:00,1086.0,38.3
2005-01-27 21:00:00,967.0,39.9
2005-01-27 22:00:00,902.0,41.1
2005-01-27 23:00:00,916.0,43.1
2005-01-28 00:00:00,895.0,46.0
2005-01-28 01:00:00,866.0,47.4
2005-01-28 02:00:00,861.0,49.1
2005-01-28 03:00:00,845.0,48.0
2005-01-28 04:00:00,849.0,48.0
2005-01-28 05:00:00,818.0,47.8
2005-01-28 06:00:00,864.0,48.1
2005-01-28 07:00:00,856.0,47.4
2005-01-28 08:00:00,1024.0,48.7
2005-01-28 09:00:00,1050.0,49.8
2005-01-28 10:00:00,984.0,48.4
2005-01-28 11:00:00,990.0,49.7
2005-01-28 12:00:00,970.0,49.6
2005-01-28 13:00:00,943.0,48.4
2005-01-28 14:00:00,994.0,47.2
2005-01-28 15:00:00,932.0,49.5
2005-01-28 16:00:00,891.0,50.7
2005-01-29 02:00:00,793.0,49.7
2005-01-29 03:00:00,790.0,52.9
2005-01-29 04:00:00,776.0,53.8
2005-01-29 05:00:00,766.0,54.7
2005-01-29 06:00:00,774.0,52.3
2005-01-29 07:00:00,801.0,51.0
2005-01-29 08:00:00,847.0,53.1
2005-01-29 09:00:00,874.0,54.1
2005-01-29 10:00:00,879.0,51.0
2005-01-29 11:00:00,888.0,48.7
2005-01-29 12:00:00,873.0,45.8
2005-01-29 13:00:00,877.0,48.1
2005-01-29 14:00:00,893.0,46.6
2005-01-29 15:00:00,866.0,45.8
2005-01-29 16:00:00,873.0,43.7
2005-01-29 17:00:00,911.0,44.9
2005-01-29 18:00:00,908.0,46.8
2005-01-29 19:00:00,907.0,48.1
2005-01-29 20:00:00,925.0,49.0
2005-01-29 21:00:00,920.0,47.4
2005-01-29 22:00:00,865.0,49.0
2005-01-29 23:00:00,867.0,49.1
2005-01-30 00:00:00,900.0,49.7
2005-01-30 01:00:00,901.0,46.5
2005-01-30 02:00:00,863.0,46.9
2005-01-30 03:00:00,884.0,45.2
2005-01-30 04:00:00,873.0,44.8
2005-01-30 05:00:00,806.0,44.4
2005-01-30 06:00:00,801.0,43.4
2005-01-30 07:00:00,790.0,43.8
2005-01-30 08:00:00,805.0,43.2
2005-01-30 09:00:00,843.0,42.3
2005-01-30 10:00:00,849.0,39.0
2005-01-30 11:00:00,872.0,37.5
2005-01-30 12:00:00,890.0,34.2
2005-01-30 13:00:00,874.0,35.6
2005-01-30 14:00:00,863.0,30.1
2005-01-30 15:00:00,840.0,27.9
2005-01-30 16:00:00,845.0,25.9
2005-01-30 17:00:00,888.0,28.3
2005-01-30 18:00:00,845.0,28.8
2005-01-30 19:00:00,880.0,30.1
2005-01-30 20:00:00,917.0,31.1
2005-01-30 21:00:00,927.0,33.8
2005-01-30 22:00:00,868.0,36.6
2005-01-30 23:00:00,932.0,39.0
2005-01-31 00:00:00,971.0,42.8
2005-01-31 01:00:00,891.0,38.9
2005-01-31 02:00:00,806.0,36.4
2005-01-31 03:00:00,787.0,36.4
2005-01-31 04:00:00,791.0,37.7
2005-01-31 05:00:00,787.0,38.9
2005-01-31 06:00:00,814.0,37.5
2005-01-31 07:00:00,844.0,35.2
2005-01-31 08:00:00,1049.0,33.9
2005-01-31 09:00:00,1201.0,38.8
2005-01-31 10:00:00,1293.0,34.4
2005-01-31 11:00:00,1121.0,22.4
2005-01-31 12:00:00,1112.0,18.6
2005-01-31 13:00:00,1060.0,17.2
2005-01-31 14:00:00,1056.0,17.3
2005-01-31 15:00:00,1131.0,18.7
2005-01-31 16:00:00,1162.0,18.2
2005-01-31 17:00:00,1283.0,20.3
2005-01-31 18:00:00,1414.0,24.7
2005-01-31 19:00:00,1486.0,29.8
